ts_utc,open,high,low,close,volume,amount,source
1786948800,1902.58,1903.03,1902.58,1902.99,38.9529487,74124.868439967002,kucoin_legacy
1786949100,1903.14,1912.22,1903.02,1908.71,380.9807088,727264.315423637978,kucoin_legacy
1786949400,1908.71,1909.52,1905.84,1905.84,136.2688015,259988.169408755988,kucoin_legacy
1786949700,1905.84,1907.92,1905.6,1906.56,116.1605477,221563.262823780009,kucoin_legacy
1786950000,1906.92,1907.4,1902.98,1904.2,67.3924991,128403.723301873993,kucoin_legacy
1786950300,1904.36,1905.84,1904.36,1905.58,80.8901951,154108.414653626009,kucoin_legacy
1786950600,1905.77,1906.55,1903.91,1904.95,149.8479215,285545.25511143601,kucoin_legacy
1786950900,1904.87,1904.87,1902.51,1904.13,38.8813962,74011.705982447995,kucoin_legacy
1786951200,1904.14,1905.54,1904.14,1905.53,10.4710294,19944.671653925001,kucoin_legacy
1786951500,1905.53,1905.54,1904.53,1905.34,95.9254087,182735.725455614011,kucoin_legacy
1786951800,1905.16,1905.16,1902.77,1902.77,208.7101637,397239.921827871993,kucoin_legacy
1786952100,1902.77,1903.35,1902.3,1903.34,144.2588205,274457.51878626598,kucoin_legacy
1786952400,1903.29,1903.29,1902.27,1902.27,92.0206174,175085.099537249014,kucoin_legacy
1786952700,1902.28,1902.6,1902.01,1902.01,61.2748668,116556.806295475995,kucoin_legacy
1786953000,1902.02,1902.02,1901.09,1901.53,31.3672469,59645.541468369003,kucoin_legacy
1786953300,1901.53,1901.54,1900.55,1900.62,84.603864,160843.99398238599,kucoin_legacy
1786953600,1900.63,1901.47,1897.88,1898.05,243.7135986,462804.677082952985,kucoin_legacy
1786953900,1898.05,1898.37,1894.68,1895.67,218.7728281,414848.377165747981,kucoin_legacy
1786954200,1895.68,1895.89,1892.88,1895.54,121.3963518,230014.079363569006,kucoin_legacy
1786954500,1895.53,1896.48,1894.7,1895.52,263.3694095,499116.607030010025,kucoin_legacy
1786954800,1895.52,1895.52,1891.46,1893.34,238.5621148,451485.326275300991,kucoin_legacy
1786955100,1893.61,1895.23,1893.61,1895.23,118.9952692,225420.813518223993,kucoin_legacy
1786955400,1895.23,1895.55,1894.57,1894.63,97.2047785,184196.769867097988,kucoin_legacy
1786955700,1894.62,1894.62,1893.45,1893.45,15.2430152,28870.839823302998,kucoin_legacy
1786956000,1893.46,1893.83,1892.93,1893.31,84.429366,159842.563419290003,kucoin_legacy
1786956300,1893.31,1894.43,1893.22,1893.23,92.4533379,175091.411922828003,kucoin_legacy
1786956600,1893.23,1894.36,1891.72,1894.36,112.9547815,213793.457030499994,kucoin_legacy
1786956900,1894.07,1894.98,1893.25,1894.07,157.8783717,299069.357065117976,kucoin_legacy
1786957200,1894.07,1895.94,1893.76,1895.72,281.2887044,532975.526386630023,kucoin_legacy
1786957500,1895.71,1896.55,1895.71,1896.55,27.6369079,52403.291194641999,kucoin_legacy
1786957800,1896.55,1897.3,1896.26,1896.83,34.9503339,66285.883275183995,kucoin_legacy
1786958100,1896.73,1897.15,1895.16,1895.5,204.6249211,387978.879767151026,kucoin_legacy
1786958400,1895.5,1895.5,1893.65,1894.81,187.6118633,355432.954715884989,kucoin_legacy
1786958700,1895.02,1895.83,1895.02,1895.6,18.6835585,35416.936301474998,kucoin_legacy
1786959000,1895.53,1895.53,1893.46,1894.49,91.341836,173040.708988937986,kucoin_legacy
1786959300,1894.44,1894.66,1893.29,1893.29,41.9806956,79515.746892665993,kucoin_legacy
1786959600,1893.29,1893.94,1893.29,1893.53,14.8170584,28056.307606619001,kucoin_legacy
1786959900,1893.52,1893.75,1892.87,1893.26,12.9546201,24523.313354694001,kucoin_legacy
1786960200,1893.25,1894.09,1893.25,1893.54,24.5391311,46468.252022654,kucoin_legacy
1786960500,1893.54,1894.2,1893.51,1893.74,29.1917718,55277.713584283003,kucoin_legacy
1786960800,1893.75,1893.75,1893.52,1893.71,10.4892283,19862.739303245999,kucoin_legacy
1786961100,1893.71,1893.71,1892.43,1892.44,12.5976456,23846.205600728001,kucoin_legacy
1786961400,1892.44,1893.98,1892.43,1893.66,23.7178892,44895.184803873999,kucoin_legacy
1786961700,1893.65,1894,1892.23,1892.24,27.5561851,52153.976290156999,kucoin_legacy
1786962000,1892.24,1893.09,1892.01,1892.88,39.6625307,75070.094605624996,kucoin_legacy
1786962300,1892.89,1898.47,1892.71,1898.23,64.4093691,122020.478920808993,kucoin_legacy
1786962600,1898.24,1902.39,1898.11,1900.65,95.2286806,180912.193770373997,kucoin_legacy
1786962900,1900.99,1904.6,1900.76,1903.3,86.7843783,165136.797106879996,kucoin_legacy
1786963200,1903.29,1906.96,1903.04,1906.96,177.8052499,338664.834933331993,kucoin_legacy
1786963500,1906.95,1909.19,1905.44,1905.44,249.1666066,475153.614383372013,kucoin_legacy
1786963800,1905.56,1905.84,1904.86,1905.17,59.3988175,113173.495105231996,kucoin_legacy
1786964100,1905,1906.99,1904.6,1906.92,99.5911362,189765.542836773006,kucoin_legacy
1786964400,1906.92,1907.24,1906.17,1906.17,66.9577223,127656.114591809994,kucoin_legacy
1786964700,1906.1,1906.65,1905.55,1906.61,50.1148376,95525.708404781006,kucoin_legacy
1786965000,1905.96,1907.44,1905.96,1907.1,49.4027559,94209.713005882004,kucoin_legacy
1786965300,1906.29,1907.19,1905.43,1905.52,86.9849431,165791.951674842014,kucoin_legacy
1786965600,1905.52,1906.14,1905.02,1906.13,255.3182887,486589.399920915021,kucoin_legacy
1786965900,1906.13,1906.15,1905.38,1905.74,89.9513731,171426.409647555993,kucoin_legacy
1786966200,1905.74,1906.45,1905.61,1906.3,147.0005654,280219.365905941988,kucoin_legacy
1786966500,1905.8,1906.63,1905.23,1906.63,211.258569,402604.498033250973,kucoin_legacy
1786966800,1906.43,1906.64,1905.88,1905.88,21.0606956,40146.629606060997,kucoin_legacy
1786967100,1905.86,1908.43,1905.86,1906.83,50.1973302,95732.612620501997,kucoin_legacy
1786967400,1906.82,1906.82,1904.39,1905.59,164.5983294,313673.121005079011,kucoin_legacy
1786967700,1905.59,1905.59,1903.67,1904.3,277.5772343,528677.553612206946,kucoin_legacy
1786968000,1904.3,1906.49,1904.13,1904.32,82.3784875,156917.092767810012,kucoin_legacy
1786968300,1903.85,1904.25,1902.28,1903.35,76.4466407,145469.521987499,kucoin_legacy
1786968600,1903.36,1905.01,1903.25,1904.38,101.2747047,192855.133068344992,kucoin_legacy
1786968900,1904.38,1904.38,1901.87,1902.19,95.9473871,182568.220085748006,kucoin_legacy
1786969200,1902.19,1902.75,1901.95,1902.31,22.9774294,43714.380332362001,kucoin_legacy
1786969500,1901.91,1902.25,1898.37,1898.96,259.5863335,493162.546847389021,kucoin_legacy
1786969800,1898.96,1900.9,1898.96,1899.96,73.7064233,140031.85204345599,kucoin_legacy
1786970100,1900.42,1900.95,1897.65,1897.65,38.6572999,73428.976126466005,kucoin_legacy
1786970400,1897.64,1899.27,1896.56,1898.28,173.999733202985,330224.450648943195,kucoin_legacy
1786970700,1898.29,1899.34,1898.29,1898.58,80.4941338,152832.218092460011,kucoin_legacy
1786971000,1898.57,1898.62,1897.7,1898.43,59.7692986,113462.692492728995,kucoin_legacy
1786971300,1898.44,1900.16,1898.43,1898.93,59.1482531,112339.462955769995,kucoin_legacy
1786971600,1898.94,1899.21,1897.65,1898.4,53.2403558,101098.064218155007,kucoin_legacy
1786971900,1898.47,1900.23,1898.35,1899.98,17.3288957,32907.459257538998,kucoin_legacy
1786972200,1899.98,1900.32,1898.8,1899.08,23.235178,44132.078067096001,kucoin_legacy
1786972500,1898.83,1898.83,1896.5,1896.81,125.0977178,237326.200438360014,kucoin_legacy
1786972800,1896.81,1897.86,1896.8,1896.83,30.9996938,58815.029883593998,kucoin_legacy
1786973100,1896.83,1898.35,1896.04,1898.35,166.9659065,316735.566132061998,kucoin_legacy
1786973400,1898.35,1907.24,1897.17,1905.61,276.3690953,526054.661694367998,kucoin_legacy
1786973700,1905.17,1907.91,1904.21,1904.71,46.4392158,88492.903633488997,kucoin_legacy
1786974000,1905.21,1909.2,1904.33,1904.33,92.4645006,176351.592078913003,kucoin_legacy
1786974300,1904.32,1907.1,1902.4,1907.1,32.2178294,61355.987210086001,kucoin_legacy
1786974600,1907.1,1907.62,1903.98,1904.08,72.3825372,137913.483649953007,kucoin_legacy
1786975200,1904.73,1904.99,1901.19,1901.9,38.4852191,73215.441999525006,kucoin_legacy
1786975500,1901.44,1902.29,1899.44,1902.29,43.5879296,82858.811171314999,kucoin_legacy
1786975800,1902.52,1904.17,1901.29,1901.86,78.9306367,150190.752559668996,kucoin_legacy
1786976100,1902.05,1903.7,1899.71,1901.54,105.7280621,201013.509969180013,kucoin_legacy
1786976400,1901.2,1901.52,1898.64,1900.39,89.0373368,169203.838252410991,kucoin_legacy
1786976700,1900.43,1900.44,1898.58,1899.83,44.7355062,84971.101123979999,kucoin_legacy
1786977000,1899.67,1902.46,1898.39,1901.96,32.0752762,60958.452897417003,kucoin_legacy
1786977300,1901.95,1901.95,1900.1,1900.51,9.9417861,18900.358010761,kucoin_legacy
1786977600,1900.5,1901.61,1900.5,1901.29,13.1377775,24977.085691644999,kucoin_legacy
1786977900,1901.07,1905.72,1900.77,1905.72,104.3757626,198552.307851104997,kucoin_legacy
1786978200,1905.62,1910.21,1905.62,1906.25,70.0262368,133613.783789164008,kucoin_legacy
1786978500,1906.3,1910.47,1906.3,1909.51,110.1415043,210294.521406729007,kucoin_legacy
1786978800,1909.43,1909.62,1906.57,1907.4,138.5143349,264282.1799627,kucoin_legacy
1786979100,1907.4,1908.97,1905.75,1907.59,87.6795031,167234.153222419001,kucoin_legacy
1786979400,1907.6,1908.91,1904.7,1904.87,105.21087,200669.707064015995,kucoin_legacy
1786979700,1904.72,1906.44,1904.67,1904.81,45.9673106,87581.700363288997,kucoin_legacy
1786980000,1904.81,1905.52,1904.59,1905.51,43.2258095,82345.563278304006,kucoin_legacy
1786980300,1905.71,1910.62,1905.71,1909.4,165.4847677,315907.061061000975,kucoin_legacy
1786980600,1909.42,1910.04,1907.05,1907.35,63.8346021,121807.165481482996,kucoin_legacy
1786980900,1907.35,1909.74,1907.35,1908.06,23.4402412,44734.773612985002,kucoin_legacy
1786981200,1907.93,1910.53,1907.81,1909.49,106.0877265,202505.244216546009,kucoin_legacy
1786981500,1909.49,1913.18,1909.22,1911.2,179.9764522,344097.235910478979,kucoin_legacy
1786981800,1911.17,1915.42,1910.6,1914.8,226.2890796,433029.281705177971,kucoin_legacy
1786982100,1914.5,1914.5,1911.69,1913.14,52.9896939,101353.707211596004,kucoin_legacy
1786982400,1913.46,1913.87,1909.87,1910.68,81.8187289,156423.839311637013,kucoin_legacy
1786982700,1911.08,1911.55,1910.04,1910.04,39.5654054,75606.442538869,kucoin_legacy
1786983000,1910.04,1910.04,1908.32,1909.14,48.4655538,92525.777376501996,kucoin_legacy
1786983300,1909.13,1909.56,1908.57,1909.02,54.8548259,104720.936637627005,kucoin_legacy
1786983600,1909.35,1910.63,1909.01,1909.02,15.913985,30387.769190365001,kucoin_legacy
1786983900,1909.02,1909.22,1908.09,1908.19,11.6175736,22173.461326861001,kucoin_legacy
1786984200,1908.19,1909.36,1908.09,1909.35,16.4119355,31325.402422185001,kucoin_legacy
1786984500,1909.24,1910.35,1908.71,1910.35,19.8408988,37888.489412718998,kucoin_legacy
1786984800,1910.35,1910.9,1907.63,1907.63,137.3451918,262226.597606002993,kucoin_legacy
1786985100,1907.6,1909.01,1907.02,1909.01,168.7588752,321913.894772260974,kucoin_legacy
1786985400,1909,1909,1905.41,1905.41,36.851134,70262.618579406,kucoin_legacy
1786985700,1905.41,1907.49,1905.4,1907.11,49.8064327,94951.714158118994,kucoin_legacy
1786986000,1907.11,1907.11,1906.22,1906.22,36.960758,70477.264088829994,kucoin_legacy
1786986300,1905.64,1906.57,1905.64,1906.46,21.0470418,40123.364720591002,kucoin_legacy
1786986600,1906.07,1906.61,1905.02,1905.05,25.810917,49185.305800153998,kucoin_legacy
1786986900,1905.05,1911.56,1904.83,1910.5,145.8152347,278424.038281847024,kucoin_legacy
1786987200,1910.49,1914.27,1910.49,1911.91,95.9048658,183438.903560451989,kucoin_legacy
1786987500,1911.95,1911.95,1908.5,1908.61,129.8343274,248087.414270498994,kucoin_legacy
1786987800,1908.41,1908.61,1906.51,1907.56,41.9247928,79975.517817781001,kucoin_legacy
1786988100,1907,1909.47,1904.44,1908.31,112.2846636,214090.709044613002,kucoin_legacy
1786988400,1908.38,1909.16,1907.74,1907.79,22.9849094,43863.658335890999,kucoin_legacy
1786988700,1907.88,1909.42,1907.88,1908.53,28.7587327,54885.745866126999,kucoin_legacy
1786989000,1908.76,1909.21,1908.28,1909.07,53.5406809,102196.612501853,kucoin_legacy
1786989300,1908.85,1909.42,1908.78,1908.8,33.3536552,63675.286194432003,kucoin_legacy
1786989600,1908.3,1909.13,1907.7,1909.02,72.3854142,138124.573319874995,kucoin_legacy
1786989900,1909.01,1909.09,1907.28,1907.28,20.2845827,38704.444243323996,kucoin_legacy
1786990200,1907.46,1909.74,1907.23,1908.69,22.7480716,43412.227058244003,kucoin_legacy
1786990500,1908.7,1911.6,1908.47,1909.71,104.6764599,199969.409533750993,kucoin_legacy
1786990800,1909.7,1912.98,1909.02,1911.01,189.4431181,362057.623410035972,kucoin_legacy
1786991100,1911.01,1911.84,1909.9,1910.3,72.1861121,137932.460978677002,kucoin_legacy
1786991400,1910.85,1910.85,1908.55,1909.56,36.418578,69539.493258282993,kucoin_legacy
1786991700,1909.21,1911.06,1909.21,1909.54,20.7948765,39715.382351316999,kucoin_legacy
1786992000,1909.42,1910.72,1909.14,1910.72,57.6337039,110063.148957767,kucoin_legacy
1786992300,1910.71,1910.71,1909.12,1909.98,41.5451109,79353.309547705998,kucoin_legacy
1786992600,1909.98,1911.52,1909.67,1909.88,149.7972727,286157.895484686014,kucoin_legacy
1786992900,1910.2,1910.59,1909.45,1909.83,57.0108974,108899.146803074997,kucoin_legacy
1786993200,1909.69,1909.69,1907.01,1907.87,77.8658563,148543.780751415004,kucoin_legacy
1786993500,1907.87,1909.92,1907.87,1909.43,23.5845492,45032.136430125996,kucoin_legacy
1786993800,1909.36,1909.36,1907,1907,31.2017633,59544.241888452998,kucoin_legacy
1786994100,1907,1908.55,1907,1907,41.1009103,78407.287969892001,kucoin_legacy
1786994400,1907,1908.43,1906.53,1907.94,131.9088071,251551.805679599987,kucoin_legacy
1786994700,1908.06,1910.4,1908.06,1910.03,10.2227825,19516.804663946001,kucoin_legacy
1786995000,1909.03,1909.39,1907.71,1907.87,24.3098804,46396.696587238002,kucoin_legacy
1786995300,1907.87,1910.45,1907.64,1910.27,44.8608757,85629.073403834002,kucoin_legacy
1786995600,1910.27,1910.8,1909.21,1909.49,15.0927088,28828.810743515998,kucoin_legacy
1786995900,1909.48,1909.48,1908.83,1908.83,12.4744893,23815.958629474,kucoin_legacy
1786996200,1908.68,1908.72,1907.84,1907.93,18.5290689,35356.314437583998,kucoin_legacy
1786996500,1907.93,1908.04,1907.27,1907.35,40.524149,77310.330074972997,kucoin_legacy
1786996800,1907.19,1907.3,1906.15,1906.54,39.8353853,75955.742246559006,kucoin_legacy
1786997100,1906.55,1906.55,1905.93,1906.4,7.5431774,14379.665731501,kucoin_legacy
1786997400,1906.3,1906.75,1906,1906.5,52.755011,100561.972641358996,kucoin_legacy
1786997700,1906.34,1906.34,1904.86,1905.34,36.1148032,68832.796109142,kucoin_legacy
1786998000,1905.24,1907.08,1904.92,1907.08,92.9525152,177110.000109103014,kucoin_legacy
1786998300,1907.18,1909.04,1906.79,1908.62,24.6266013,46975.571400916997,kucoin_legacy
1786998600,1908.62,1908.84,1907.39,1907.8,45.2738532,86378.233023918001,kucoin_legacy
1786998900,1907.8,1908.39,1906.94,1907.44,38.6378134,73699.233547947006,kucoin_legacy
1786999200,1907.44,1910.47,1907.44,1910.47,111.7930088,213495.090695251012,kucoin_legacy
1786999500,1910.48,1910.49,1907.7,1907.97,113.8675775,217429.871190253005,kucoin_legacy
1786999800,1907.85,1907.85,1905.15,1905.96,123.5225475,235491.170318154007,kucoin_legacy
1787000100,1905.58,1907.12,1905.58,1906.65,74.5659938,142169.029478453012,kucoin_legacy
1787000400,1906.66,1907.78,1906.31,1907.65,68.6079334,130832.503250112,kucoin_legacy
1787000700,1907.65,1908.27,1907.64,1908.07,94.0666714,179464.775984175008,kucoin_legacy
1787001000,1908.7,1908.71,1907.17,1908.09,132.1054246,252012.822263303009,kucoin_legacy
1787001300,1908.05,1909.29,1907.25,1907.63,185.9679009,354946.194611485,kucoin_legacy
1787001600,1907.63,1907.63,1906.1,1906.65,66.2506234,126311.763999898001,kucoin_legacy
1787001900,1906.65,1907.27,1906.26,1906.28,102.7605456,195954.976054814004,kucoin_legacy
1787002200,1906.27,1907.68,1906.09,1907.19,38.4099814,73253.315754886004,kucoin_legacy
1787002500,1907.17,1907.17,1906.09,1906.75,29.0386642,55369.762136243997,kucoin_legacy
1787002800,1906.26,1907.36,1906,1906.36,23.4286715,44663.472748380002,kucoin_legacy
1787003100,1906.35,1906.72,1906.11,1906.26,13.5540786,25840.474347750998,kucoin_legacy
1787003400,1906.26,1907.08,1906.26,1906.4,17.8548262,34045.016317082001,kucoin_legacy
1787003700,1906.18,1907.07,1906.18,1906.34,26.4587785,50443.556847296,kucoin_legacy
1787004000,1906.6,1908.07,1906.37,1906.73,19.3539744,36908.136579849001,kucoin_legacy
1787004300,1906.36,1906.94,1905.81,1905.81,59.1021017,112686.432710306006,kucoin_legacy
1787004600,1905.81,1905.91,1905.28,1905.44,12.9969198,24767.900677415,kucoin_legacy
1787004900,1905.45,1905.45,1904.15,1904.15,47.8183501,91083.090847247993,kucoin_legacy
1787005200,1904.15,1906.11,1903.72,1905.62,47.7425032,90928.615049379005,kucoin_legacy
1787005500,1905.61,1905.61,1904.39,1904.4,11.0741736,21091.34321504,kucoin_legacy
1787005800,1904.2,1904.24,1903.79,1904.03,12.3038548,23426.235092846,kucoin_legacy
1787006100,1904.11,1905.28,1903.89,1904.31,23.2874269,44347.040946230998,kucoin_legacy
1787006400,1904.3,1904.67,1904.24,1904.58,16.973815,32327.127766154001,kucoin_legacy
1787006700,1904.59,1904.8,1904.51,1904.51,18.9406157,36075.859128267999,kucoin_legacy
1787007000,1904.48,1904.94,1904.3,1904.47,14.8969054,28372.469236361001,kucoin_legacy
1787007300,1904.61,1904.61,1904.4,1904.41,5.9763279,11381.985097487999,kucoin_legacy
1787007600,1904.41,1905.07,1904.03,1904.85,76.5402931,145760.760380107007,kucoin_legacy
1787007900,1904.85,1906.69,1904.84,1906.69,18.8136954,35855.833681766999,kucoin_legacy
1787008200,1906.96,1908.53,1906.92,1908.04,63.4220577,120980.515722153999,kucoin_legacy
1787008500,1908.04,1910.61,1908.04,1910.44,27.3817413,52290.563221743003,kucoin_legacy
1787008800,1910.38,1911.75,1910.29,1911.47,23.2171579,44357.824868306001,kucoin_legacy
1787009100,1911.96,1915.51,1911.96,1915.51,68.1950279,130517.058864817998,kucoin_legacy
1787009400,1915.51,1918.74,1914.08,1917.95,226.6402999,434461.95442917099,kucoin_legacy
1787009700,1917.83,1917.83,1914.65,1914.65,33.6563011,64466.466163206002,kucoin_legacy
1787010000,1914.65,1914.66,1912.51,1912.51,83.2809056,159340.234781484003,kucoin_legacy
1787010300,1912.51,1914.39,1912.51,1914.3,30.8903889,59125.223361263998,kucoin_legacy
1787010600,1914.47,1914.47,1913.42,1913.76,5.1531019,9862.75745365,kucoin_legacy
1787010900,1913.73,1914.21,1912.38,1913.54,13.9494421,26691.133042083002,kucoin_legacy
1787011200,1913.54,1914.4,1911.42,1911.79,93.1657358,178177.637983023014,kucoin_legacy
1787011500,1911.94,1911.94,1910.39,1910.63,18.0976522,34586.839514009996,kucoin_legacy
1787011800,1910.63,1910.83,1910.28,1910.83,27.0436799,51664.540855833002,kucoin_legacy
1787012100,1910.83,1912.76,1910.78,1911.64,38.4341955,73471.282540808999,kucoin_legacy
1787012400,1911.14,1913.11,1911,1911.86,50.2312882,96009.476101228007,kucoin_legacy
1787012700,1911.27,1912.46,1911.27,1911.98,7.0187217,13419.336521286001,kucoin_legacy
1787013000,1912.1,1912.1,1910.7,1911.31,8.9171809,17041.493026643999,kucoin_legacy
1787013300,1910.96,1911.22,1909.68,1909.68,18.5326831,35415.596538881997,kucoin_legacy
1787013600,1909.68,1910.12,1908.67,1909.99,23.7514936,45356.553250211,kucoin_legacy
1787013900,1909.99,1910,1909.26,1909.68,11.7244429,22389.344068677001,kucoin_legacy
1787014200,1909.32,1910.27,1909.32,1909.86,6.2470787,11930.094291150999,kucoin_legacy
1787014500,1909.27,1909.7,1908.97,1909.69,29.6840773,56681.328457620002,kucoin_legacy
1787014800,1910.06,1910.27,1908.24,1908.35,57.3524057,109530.003700079993,kucoin_legacy
1787015100,1908.29,1908.33,1906.75,1906.75,46.0144202,87790.167840929003,kucoin_legacy
1787015400,1907.05,1908.66,1906.2,1908.14,41.352789,78890.784692079993,kucoin_legacy
1787015700,1908.15,1908.47,1907,1907.11,15.1359108,28871.610895674999,kucoin_legacy
1787016000,1907.41,1907.91,1907.21,1907.89,15.4117631,29396.359818280998,kucoin_legacy
1787016300,1907.88,1907.88,1906.87,1907.06,2.8869489,5506.262160661,kucoin_legacy
1787016600,1907.32,1907.8,1907.01,1907.29,18.0532756,34434.623437470997,kucoin_legacy
1787016900,1907.29,1907.29,1906.65,1906.72,1.8372656,3503.612468287,kucoin_legacy
1787017200,1906.72,1906.72,1904,1905.18,73.3594335,139774.897493486002,kucoin_legacy
1787017500,1905.17,1905.17,1902.09,1903.08,101.1622154,192537.448819807003,kucoin_legacy
1787017800,1903.58,1903.58,1899.91,1900.2,212.5202659,404082.842565984,kucoin_legacy
1787018100,1900.7,1901.31,1899.79,1901.31,77.9818864,148205.977702234988,kucoin_legacy
1787018400,1901.59,1902.26,1900.72,1901.52,83.1304613,158110.322992320987,kucoin_legacy
1787018700,1901.52,1903.5,1901.52,1902.16,18.2100519,34648.668748017997,kucoin_legacy
1787019000,1902.16,1902.16,1899.8,1899.93,63.2911537,120277.671005694006,kucoin_legacy
1787019300,1899.84,1900.04,1899.01,1900,76.1399478,144627.015257613995,kucoin_legacy
1787019600,1900,1900.66,1900,1900.18,18.9172338,35947.290356935999,kucoin_legacy
1787019900,1899.7,1899.71,1897.78,1898.13,55.1377214,104689.518618340997,kucoin_legacy
1787020200,1897.84,1897.84,1896.31,1897.08,40.607472,77031.131761049997,kucoin_legacy
1787020500,1896.88,1898.22,1896.3,1897.85,24.8663159,47175.074726156003,kucoin_legacy
1787020800,1898.22,1898.23,1894.38,1894.71,162.100117,307352.766851363995,kucoin_legacy
1787021100,1894.71,1895.98,1889.77,1895.98,283.8651736,537341.695922854007,kucoin_legacy
1787021400,1895.91,1896.6,1894.44,1894.57,55.9099038,105975.538452260997,kucoin_legacy
1787021700,1894.76,1894.76,1891.14,1893.27,79.5351236,150500.839857254003,kucoin_legacy
1787022000,1893.27,1895.31,1892.7,1893.66,69.807667,132227.499678538996,kucoin_legacy
1787022300,1893.59,1894.32,1893.05,1893.12,15.1483774,28686.857034000001,kucoin_legacy
1787022600,1893.11,1893.2,1891.75,1891.86,18.9805921,35917.110789494,kucoin_legacy
1787022900,1892.11,1893.99,1891.95,1893.97,25.1243075,47562.890155898996,kucoin_legacy
1787023200,1893.92,1893.92,1889.41,1890.44,127.6393647,241296.580546298996,kucoin_legacy
1787023500,1890.56,1891.4,1890.56,1890.96,62.5948643,118370.340005862003,kucoin_legacy
1787023800,1891.1,1891.1,1885.75,1888.67,242.0048635,456874.544593430997,kucoin_legacy
1787024100,1888.48,1893.77,1888.15,1893.43,126.3556983,238961.098028654,kucoin_legacy
1787024400,1893.23,1895.66,1893.1,1895.66,51.9757701,98443.016426923001,kucoin_legacy
1787024700,1895.66,1895.66,1893.75,1894.58,118.6779634,224861.250946779008,kucoin_legacy
1787025000,1894.45,1895.22,1894,1894.72,104.0704015,197182.161113042006,kucoin_legacy
1787025300,1894.71,1894.79,1894.32,1894.69,40.1428389,76051.022950207,kucoin_legacy
1787025600,1894.54,1894.54,1891.61,1892.39,67.607123,127952.718756275004,kucoin_legacy
1787025900,1892.62,1894.3,1892.62,1894.21,24.8846609,47120.260855043998,kucoin_legacy
1787026200,1894.14,1895.48,1894.14,1895.48,16.8747188,31979.006968698999,kucoin_legacy
1787026500,1895.12,1895.12,1894.06,1894.07,2.9232098,5539.368694626,kucoin_legacy
1787026800,1894.06,1894.61,1894.06,1894.27,5.6435934,10690.201555906,kucoin_legacy
1787027100,1894.27,1894.95,1894.05,1894.95,6.6252793,12550.111785659999,kucoin_legacy
1787027400,1895.23,1897.1,1894.95,1896.77,21.7512208,41245.557455016002,kucoin_legacy
1787027700,1896.78,1897.36,1896.56,1896.56,41.7513806,79204.931107433993,kucoin_legacy
1787028000,1896.53,1897.39,1896.52,1896.88,6.1533539,11673.810695147,kucoin_legacy
1787028300,1897.16,1897.64,1895.87,1895.87,4.4113741,8367.540108646999,kucoin_legacy
1787028600,1896,1896.87,1895.98,1896.87,13.3407175,25300.118194183,kucoin_legacy
1787028900,1896.85,1897.14,1896.64,1896.65,0.7621689,1445.671386154,kucoin_legacy
1787029200,1896.65,1896.65,1895.31,1896.53,27.5974168,52326.983371021,kucoin_legacy
1787029500,1896.76,1898.64,1896.51,1898.64,34.8855851,66203.267351991002,kucoin_legacy
1787029800,1898.64,1898.64,1897.23,1897.56,56.8367957,107875.290776505994,kucoin_legacy
1787030100,1897.57,1898.36,1897.02,1897.68,35.9669808,68247.566786669006,kucoin_legacy
1787030400,1897.93,1897.98,1895.99,1895.99,12.2415882,23219.600411652002,kucoin_legacy
1787030700,1896.06,1896.48,1896.01,1896.38,10.2539275,19442.721094678,kucoin_legacy
1787031000,1896.03,1896.03,1894.39,1894.39,99.33018789,188223.353989303199,kucoin_legacy
1787031300,1894.39,1894.62,1892.7,1894.02,56.603468,107179.438875496999,kucoin_legacy
1787031600,1894.39,1896.95,1894.39,1896.82,18.3171354,34724.434871154997,kucoin_legacy
1787031900,1896.77,1896.77,1895.28,1896,31.5922603,59886.908788526998,kucoin_legacy
1787032200,1896,1896.62,1894.95,1896.5,29.1450196,55244.267077445002,kucoin_legacy
1787032500,1896.5,1896.5,1895.57,1895.63,35.9828182,68216.611550464993,kucoin_legacy
1787032800,1895.2,1895.3,1893.96,1894.33,42.541804,80603.106846776995,kucoin_legacy
1787033100,1894.42,1895.09,1893.54,1895.09,355.1372849,672684.164180630003,kucoin_legacy
1787033400,1895.3,1897.19,1895.02,1896.26,30.5960093,58027.626531394002,kucoin_legacy
1787033700,1896.26,1898.65,1896.26,1897.44,54.5680717,103544.246265077003,kucoin_legacy
1787034000,1897.33,1899.98,1897.33,1899.94,16.987211,32247.707571617,kucoin_legacy
1787034300,1899.95,1900.59,1899.4,1899.99,28.3252317,53814.146357691003,kucoin_legacy
1787034600,1900.15,1902.7,1900.15,1901.16,171.9630238,326995.135043762974,kucoin_legacy
1787034900,1901,1903.29,1900.99,1903.2,36.8019001,70012.947475082998,kucoin_legacy
1787035200,1903.17,1906.58,1902.9,1905.4,254.1105656,484024.022563896026,kucoin_legacy
1787035500,1905.41,1906.06,1902.86,1902.86,147.886392,281689.103071013989,kucoin_legacy
1787035800,1902.98,1902.98,1901.94,1901.94,36.0160071,68514.872498433993,kucoin_legacy
1787036100,1901.94,1902.87,1901.01,1902.69,20.6595998,39284.218214073997,kucoin_legacy
1787036400,1902.8,1903.1,1901.36,1902.25,37.9635264,72221.641981976994,kucoin_legacy
1787036700,1902.42,1902.68,1902.08,1902.22,59.7689301,113707.407481928996,kucoin_legacy
