captured_at_local,captured_at_utc,source,pair,bot_id_hash,bot_status,current_price_usdt,lower_limit_usdt,upper_limit_usdt,grids,quantity_per_grid_eth,eth_holdings,usdt_holdings,current_value_usdt,investment_usdt,total_pnl_usdt_mark_to_market,total_pnl_pct_mark_to_market,grid_profit_usdt,grid_profit_pct,trend_pnl_usdt_mark_to_market,trend_pnl_pct_mark_to_market,raw_realized_profit_field,paired_count_candidate,trx24h_candidate,placed_exchange_order_count,closed_exchange_order_count,base_total_investment,quote_total_investment,base_investment,quote_investment,start_price_usdt,grid_type,average_cost_usdt,grid_average_open_price_usdt,profit_withdrawn_usdt,total_fee_eth,total_fee_usdt,take_profit_type,take_profit,stop_loss_type,stop_loss,trigger_price,trigger_direction,reinvest_profits_automatically,break_even_without_grid_profit,break_even_with_grid_profit,runtime_hours,unknown_detail_keys
2026-08-21T10:01:29.659302+02:00,2026-08-21T08:01:29.659302+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2375.94,2200.0,2515.0,21,0.00375,0.033857855,268.57884667345,349.02307868215,510.0,-160.97692131784999,-31.564102219186275,174.3033443422,34.177126341607845,-335.28026566004996,-65.74122856079411,0.0,4358,0,9104,9084,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,7130.432607929533,2436.25,0.0,0.0,0.0,price,,price,,0,0,False,12278.524368089767,7130.432607929533,6110.7371,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T11:02:20.617081+02:00,2026-08-21T09:02:20.617081+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2411.81,2200.0,2515.0,21,0.00375,0.02260598,295.67325198595,350.19458060975,510.0,-159.80541939025,-31.334395958872545,174.51704981095,34.21902937469608,-334.32246920119997,-65.55342533356861,0.0,4362,0,9109,9089,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,9480.975742438504,2459.875,0.0,0.0,0.0,price,,price,,0,0,False,17200.926384301853,9480.975742438504,6111.7513,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T11:19:39.710710+02:00,2026-08-21T09:19:39.710710+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2391.21,2200.0,2515.0,21,0.00375,0.030100355,277.7512430797,349.72751295924996,510.0,-160.27248704075004,-31.425977851127456,174.5671240297,34.22884784896078,-334.83961107045,-65.65482570008824,0.0,4363,0,9113,9093,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,7715.814545054369,2444.125,0.0,0.0,0.0,price,,price,,0,0,False,13515.318372490956,7715.814545054369,6112.0399,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T11:55:07.402104+02:00,2026-08-21T09:55:07.402104+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2407.64,2200.0,2515.0,21,0.00375,0.026350355,286.76454667345,350.20671538565,510.0,-159.79328461435,-31.332016591049022,174.61719824845,34.238666323225495,-334.4104828628,-65.57068291427451,0.0,4364,0,9114,9094,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,8471.81957611387,2452.0,0.0,0.0,0.0,price,,price,,0,0,False,15098.568940532301,8471.81957611387,6112.6309,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T12:52:39.056209+02:00,2026-08-21T10:52:39.056209+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2395.63,2200.0,2515.0,21,0.00375,0.026350355,286.76454667345,349.8902476221,510.0,-160.1097523779,-31.394069093705884,174.61719824845,34.238666323225495,-334.72695062635,-65.63273541693138,0.0,4364,0,9114,9094,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,8471.81957611387,2452.0,0.0,0.0,0.0,price,,price,,0,0,False,15098.568940532301,8471.81957611387,6113.5897,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T13:47:16.984935+02:00,2026-08-21T11:47:16.984935+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2371.8,2200.0,2515.0,21,0.00375,0.03384473,268.9607218297,349.2336524437,510.0,-160.7663475563,-31.52281324633333,174.6673905922,34.2485079592549,-335.43373814849997,-65.77132120558822,0.0,4365,0,9118,9098,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,7121.914642849862,2436.25,0.0,0.0,0.0,price,,price,,0,0,False,12282.759199512007,7121.914642849862,6114.5003,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T14:01:10.398697+02:00,2026-08-21T12:01:10.398697+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2368.25,2200.0,2515.0,21,0.00375,0.03384473,268.9607218297,349.1135036522,510.0,-160.8864963478,-31.546371832901958,174.6673905922,34.2485079592549,-335.55388694,-65.79487979215686,0.0,4365,0,9118,9098,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,7121.914642849862,2436.25,0.0,0.0,0.0,price,,price,,0,0,False,12282.759199512007,7121.914642849862,6114.7318,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T15:16:04.441664+02:00,2026-08-21T13:16:04.441664+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2388.73,2200.0,2515.0,21,0.00375,0.03009473,277.9149924547,349.80317684759996,510.0,-160.19682315240004,-31.411141794588243,174.71752387345,34.258338014401964,-334.91434702585,-65.6694798089902,0.0,4366,0,9119,9099,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,7711.815575195391,2444.125,0.0,0.0,0.0,price,,price,,0,0,False,13517.400934274872,7711.815575195391,6115.9801,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T16:02:23.148761+02:00,2026-08-21T14:02:23.148761+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2381.27,2200.0,2515.0,21,0.00375,0.03009098,278.02412917345,349.67887711804997,510.0,-160.32112288195003,-31.435514290578435,174.81773137345,34.27798654381372,-335.1388542554,-65.71350083439216,0.0,4368,0,9123,9103,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,7709.149746088363,2444.125,0.0,0.0,0.0,price,,price,,0,0,False,13518.788759953979,7709.149746088363,6116.752,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T16:57:24.555597+02:00,2026-08-21T14:57:24.555597+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2390.99,2200.0,2515.0,21,0.00375,0.030089105,278.07871229845,350.0214614624,510.0,-159.9785385376,-31.368340889725495,174.8678646547,34.28781659896079,-334.84640319230004,-65.65615748868629,0.0,4369,0,9125,9105,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,7707.816091623529,2444.125,0.0,0.0,0.0,price,,price,,0,0,False,13519.483293246842,7707.816091623529,6117.669,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T17:09:18.688990+02:00,2026-08-21T15:09:18.688990+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2400.5,2200.0,2515.0,21,0.00375,0.030089105,278.07871229845,350.30760885095003,510.0,-159.69239114904997,-31.31223355863725,174.8678646547,34.28781659896079,-334.56025580375,-65.60005015759805,0.0,4369,0,9125,9105,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,7707.816091623529,2444.125,0.0,0.0,0.0,price,,price,,0,0,False,13519.483293246842,7707.816091623529,6117.8674,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T17:52:28.367326+02:00,2026-08-21T15:52:28.367326+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2402.1,2200.0,2515.0,21,0.00375,0.026339105,287.0920158922,350.3611800127,510.0,-159.6388199873,-31.301729409274508,174.91793887345,34.29763507322549,-334.55675886075,-65.5993644825,0.0,4370,0,9126,9106,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,8463.005258067804,2452.0,0.0,0.0,0.0,price,,price,,0,0,False,15104.003077600777,8463.005258067804,6118.5868,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
2026-08-21T18:56:07.405521+02:00,2026-08-21T16:56:07.405521+00:00,PIONEX_BOT_API,ETH/USDT,2c48943e7e6936fe,running,2407.89,2200.0,2515.0,21,0.00375,0.02633723,287.14656948595,350.56372223065,510.0,-159.43627776935,-31.262015248892155,174.9680130922,34.3074535474902,-334.40429086155,-65.56946879638235,0.0,4371,0,9128,9108,0.0,510.0,2.25e-06,173.23017711875,3389.82,arithmetic,8461.536407361365,2452.0,0.0,0.0,0.0,price,,price,,0,0,False,15104.908284062143,8461.536407361365,6119.6476,baseAmountBeforeSell;baseAmountSell;baseFeeRemain;baseFeeReserve;baseMargin;baseNeed;baseSellPrice;baseTotalAmount;blowUpPrice;bonusBackQuote;bonusBackUsdt;bonusFee;bonusFeeRatio;bonusId;cateType;channel;closeSellModelLossStop;closeSellModelProfitStop;closeSlippage;closedFee;closedPrice;closedQuotePrice;convertIntoEarnCoin;error;feeTotalInvestment;initBaseAmount;initBaseMargin;initFee;initPrice;initQuoteAmount;initQuoteMargin;initQuotePrice;initUsdtInvestment;interestAmount;investmentFrom;isTrialFund;leverage;liquidateDirection;liquidatePrice;liquidatedTriggered;loanAmount;loanCoin;minOpenOrders;movingIndicatorInterval;movingIndicatorParam;movingIndicatorType;movingTrailingUpParam;nextAutoReinvestTime;nickname;openAction;openBaseAmount;openBasePrice;openPositionBuyLimit;openPositionSellLimit;openQuoteAmount;pairedCostInBase;pairedCostInQuote;pairedFeeInBase;pairedFeeInQuote;pairedFeeRefundInBase;pairedFeeRefundInQuote;parameterHidden;profitReinvest;profitWithdrawnC;profitWithdrawnUsdt;profitWithdrawnUsdtS;profitWithdrawnUsdtU;quoteAmountBeforeSell;quoteAmountSell;quoteFeeRemain;quoteFeeReserve;quoteMargin;quoteNeed;quoteSellPrice;quoteTotalAmount;riskDegree;riskRate;shareProfit;shareProfitType;shareRatio;totalFeeRefundInBase;totalFeeRefundInQuote;triggerTime;unlockUsdtAmount;usdtInvestment
